Schema Version,Order of entry,Record Type,Session Label,Session ID,Metadata Field,Metadata Value,Event,Date,Location,Chair,Vice-Chair,Secretary,Treasurer,Arranger(s),Chaplain(s),Memorial Lesson Leader,Book,Edition Code,Leader(s),Canonical Leader(s),Page,Song,Tag,Notes,Marker,Timestamp ISO,Time entered,Series Code,Event ID,Previous Event ID,Status
5,30,song,,xmas2017a,,,Christmas Harp Singing,2017-12-30,"The Evergreen State College, Olympia, Washington",Marla Elliott,,Jenna Lavaud and Joli Sandoz,,,Karen Willard,,ACH2009,ACH2009,Jack Lofton,,122,Glory Shone Around,,,,2026-08-28T15:20:16.000Z,3:20 PM,q7x2v9k4,q7x2v9k4-2017-12-30,q7x2v9k4-2015-12-27,
5,31,song,,xmas2017a,,,Christmas Harp Singing,2017-12-30,"The Evergreen State College, Olympia, Washington",Marla Elliott,,Jenna Lavaud and Joli Sandoz,,,Karen Willard,,ACH2009,ACH2009,Karen Willard,,129,Hallowell,,,,2026-08-28T15:20:42.000Z,3:20 PM,q7x2v9k4,q7x2v9k4-2017-12-30,q7x2v9k4-2015-12-27,
5,32,song,,xmas2017a,,,Christmas Harp Singing,2017-12-30,"The Evergreen State College, Olympia, Washington",Marla Elliott,,Jenna Lavaud and Joli Sandoz,,,Karen Willard,,SHM1991,SHM1991,Matthew MacLellan,,302,Logan,,,,2026-08-28T15:21:21.000Z,3:21 PM,q7x2v9k4,q7x2v9k4-2017-12-30,q7x2v9k4-2015-12-27,
5,33,song,,xmas2017a,,,Christmas Harp Singing,2017-12-30,"The Evergreen State College, Olympia, Washington",Marla Elliott,,Jenna Lavaud and Joli Sandoz,,,Karen Willard,,SHM1991,SHM1991,Kate Coxon,,102,Fulfillment,,,,2026-08-28T15:21:55.000Z,3:21 PM,q7x2v9k4,q7x2v9k4-2017-12-30,q7x2v9k4-2015-12-27,
5,34,song,,xmas2017a,,,Christmas Harp Singing,2017-12-30,"The Evergreen State College, Olympia, Washington",Marla Elliott,,Jenna Lavaud and Joli Sandoz,,,Karen Willard,,ACH2009,ACH2009,Miranda Elliott Rader,,88,French Broad River,,,,2026-08-28T15:22:46.000Z,3:22 PM,q7x2v9k4,q7x2v9k4-2017-12-30,q7x2v9k4-2015-12-27,
5,35,song,,xmas2017a,,,Christmas Harp Singing,2017-12-30,"The Evergreen State College, Olympia, Washington",Marla Elliott,,Jenna Lavaud and Joli Sandoz,,,Karen Willard,,SHM1991,SHM1991,Nancy Novotny,,144,Jubilee,,,,2026-08-28T15:23:38.000Z,3:23 PM,q7x2v9k4,q7x2v9k4-2017-12-30,q7x2v9k4-2015-12-27,
5,36,song,,xmas2017a,,,Christmas Harp Singing,2017-12-30,"The Evergreen State College, Olympia, Washington",Marla Elliott,,Jenna Lavaud and Joli Sandoz,,,Karen Willard,,ACH2009,ACH2009,Bob Schinske,,100,Derrick,,,,2026-08-28T15:24:31.000Z,3:24 PM,q7x2v9k4,q7x2v9k4-2017-12-30,q7x2v9k4-2015-12-27,
5,37,song,,xmas2017a,,,Christmas Harp Singing,2017-12-30,"The Evergreen State College, Olympia, Washington",Marla Elliott,,Jenna Lavaud and Joli Sandoz,,,Karen Willard,,SHM1991,SHM1991,Collette LaViollette,,324,North Port,,,,2026-08-28T15:25:13.000Z,3:25 PM,q7x2v9k4,q7x2v9k4-2017-12-30,q7x2v9k4-2015-12-27,
5,38,marker,,xmas2017a,,,Christmas Harp Singing,2017-12-30,"The Evergreen State College, Olympia, Washington",Marla Elliott,,Jenna Lavaud and Joli Sandoz,,,Karen Willard,,,,,,,,,,RECESS,2026-08-28T15:25:51.000Z,3:25 PM,q7x2v9k4,q7x2v9k4-2017-12-30,q7x2v9k4-2015-12-27,
5,39,song,,xmas2017a,,,Christmas Harp Singing,2017-12-30,"The Evergreen State College, Olympia, Washington",Marla Elliott,,Jenna Lavaud and Joli Sandoz,,,Karen Willard,,SHM1991,SHM1991,Darlene Simpson Brown,,30t,Love Divine,,The class was called to order.,,2026-08-28T15:26:15.000Z,3:26 PM,q7x2v9k4,q7x2v9k4-2017-12-30,q7x2v9k4-2015-12-27,
